Pred_0,Pred_1,Pred_2,Pred_3,True_0,True_1,True_2,True_3
42.811085,801.2611,390.4679,761.7552,18.0,788.0,382.0,762.0
28.579872,798.7109,375.6674,763.0083,17.0,796.0,383.0,761.0
20.070602,797.3042,365.68655,762.7868,17.0,794.0,382.0,765.0
21.528313,798.65,377.20877,761.8224,17.0,796.0,382.0,761.0
14.856667,799.15356,384.94724,762.0396,18.0,790.0,382.0,764.0
23.252106,797.80066,373.97684,761.32916,17.0,796.0,382.0,762.0
26.643768,794.6841,367.03885,762.1416,18.0,792.0,381.0,761.0
29.59661,799.8658,374.54282,762.2414,16.0,796.0,383.0,761.0
14.494482,794.4131,366.642,762.27826,18.0,792.0,382.0,764.0
22.722889,797.6357,370.26443,761.83124,17.0,795.0,382.0,761.0
40.441288,799.19543,377.08936,761.67316,18.0,792.0,382.0,761.0
15.190098,798.6514,385.9048,760.817,17.0,796.0,382.0,761.0
14.669536,797.6106,371.27213,762.006,18.0,792.0,382.0,762.0
9.261276,799.8298,383.15317,762.11896,17.0,796.0,382.0,761.0
42.749237,800.2562,375.28714,761.0406,18.0,792.0,381.0,761.0
38.629295,798.1465,370.48682,761.8146,17.0,796.0,381.0,765.0
27.156712,797.4271,375.44968,761.4366,17.0,790.0,381.0,763.0
31.109177,800.5417,373.86774,762.724,17.0,795.0,382.0,762.0
16.64471,799.0436,379.52826,761.34265,18.0,791.0,382.0,761.0
40.4823,801.87775,372.26398,762.69836,17.0,796.0,382.0,762.0
7.3815413,796.3386,373.53262,762.3586,18.0,795.0,381.0,762.0
41.030243,799.2506,374.20636,761.9397,18.0,796.0,381.0,763.0
50.159378,800.4292,376.11606,761.53143,17.0,795.0,381.0,763.0
56.53257,800.67755,374.73898,763.2675,16.0,796.0,379.0,760.0
9.472997,798.01605,373.38736,762.76965,18.0,789.0,381.0,763.0
9.308232,796.129,376.45163,761.913,16.0,796.0,379.0,765.0
33.603584,800.35266,379.96017,761.78894,18.0,789.0,380.0,762.0
20.918503,798.25006,381.51944,762.3079,17.0,796.0,378.0,765.0
40.92778,799.17975,374.08984,761.1833,18.0,787.0,379.0,763.0
32.666546,800.71704,385.34268,760.77203,17.0,795.0,378.0,762.0
33.34486,798.3976,378.956,762.1506,18.0,791.0,386.0,762.0
43.3796,799.24194,371.21225,761.8754,17.0,796.0,372.0,763.0
16.4175,800.9123,380.94156,762.1153,18.0,788.0,378.0,762.0
12.854702,797.61865,380.65305,762.5798,17.0,795.0,376.0,761.0
-0.6467285,796.64905,375.61072,762.1437,17.0,793.0,377.0,763.0
23.13222,800.0793,382.92886,761.05035,16.0,795.0,376.0,761.0
30.929592,800.30865,374.07242,761.5702,18.0,790.0,375.0,761.0
26.360237,797.84937,379.91174,761.3553,17.0,796.0,376.0,757.0
37.651352,798.93964,371.23914,762.79407,18.0,790.0,376.0,762.0
23.642677,799.85596,378.53485,760.8949,17.0,796.0,376.0,764.0
33.45024,800.4685,380.7176,761.6046,18.0,792.0,376.0,762.0
14.827382,799.0078,379.90924,761.14874,17.0,796.0,375.0,760.0
16.261082,797.8701,377.27408,761.93164,18.0,789.0,374.0,762.0
38.252907,800.69727,371.1371,761.67737,17.0,796.0,372.0,760.0
12.042241,795.643,372.08966,763.11847,18.0,788.0,377.0,762.0
35.058548,800.0701,366.69604,762.4204,17.0,796.0,374.0,759.0
42.22992,799.2353,369.54657,761.98065,18.0,790.0,374.0,763.0
22.89909,798.36035,370.37927,761.53485,17.0,796.0,373.0,761.0
37.245026,799.96564,371.07776,762.6464,17.0,787.0,373.0,761.0
20.85867,801.2334,374.63138,761.5966,17.0,796.0,370.0,761.0
20.409874,800.02466,380.53802,761.9125,18.0,789.0,372.0,761.0
29.424706,800.91406,373.9516,761.9442,17.0,796.0,369.0,757.0
48.488876,798.32367,371.7746,762.202,18.0,795.0,372.0,762.0
30.746567,803.3574,381.03598,763.6438,17.0,796.0,369.0,762.0
39.938442,798.01624,379.72812,760.9417,18.0,794.0,370.0,765.0
31.639385,798.9985,369.28613,763.10895,16.0,796.0,363.0,764.0
46.683327,798.5233,378.7711,761.87494,18.0,792.0,368.0,762.0
29.456518,800.4662,375.0847,761.7705,17.0,796.0,368.0,761.0
38.435284,796.8875,369.05365,762.18066,18.0,791.0,369.0,763.0
23.696985,802.0122,385.84818,761.82086,16.0,796.0,366.0,761.0
37.696068,799.4464,382.19238,761.9381,18.0,792.0,369.0,762.0
40.341953,803.51,386.19037,761.48456,17.0,796.0,366.0,765.0
36.66619,798.083,375.62372,762.0279,18.0,790.0,365.0,764.0
41.224884,800.37885,381.8597,761.69073,17.0,795.0,367.0,761.0
14.887125,795.31433,371.6848,762.52136,18.0,789.0,364.0,761.0
43.08278,800.5783,375.26337,762.57544,17.0,795.0,363.0,765.0
41.93931,799.5192,381.62338,761.1145,18.0,789.0,368.0,761.0
49.374485,800.39185,380.57428,761.1539,17.0,795.0,362.0,766.0
37.86209,801.8337,382.8726,761.5735,18.0,792.0,363.0,761.0
38.71985,797.2273,371.3103,762.2691,17.0,796.0,360.0,761.0
13.366207,799.1261,379.54102,761.0133,18.0,792.0,361.0,764.0
25.505466,799.2584,377.94244,760.79016,17.0,796.0,355.0,756.0
26.20383,801.11597,378.88812,761.80634,18.0,791.0,357.0,763.0
29.182077,799.12897,386.88663,761.7645,17.0,795.0,359.0,764.0
27.557621,798.28955,378.03326,761.62646,18.0,792.0,358.0,767.0
36.577415,794.24133,362.8829,762.04047,17.0,796.0,356.0,762.0
23.835478,794.77655,369.61325,760.9725,18.0,791.0,359.0,762.0
34.647472,795.4923,366.26956,761.1893,17.0,795.0,359.0,761.0
13.112099,796.2281,371.1608,761.7045,18.0,790.0,360.0,762.0
21.444874,795.50446,368.75797,761.7063,17.0,796.0,356.0,757.0
24.704422,795.7586,367.12115,761.6438,18.0,791.0,358.0,761.0
8.782686,793.72107,368.03043,762.45404,17.0,796.0,350.0,757.0
13.655254,793.5491,370.3482,762.46576,18.0,792.0,359.0,761.0
26.282114,795.5882,369.27896,761.08386,17.0,795.0,354.0,757.0
20.885237,795.93134,373.59772,761.3157,18.0,792.0,358.0,761.0
23.215466,795.96155,373.94632,761.4311,17.0,796.0,352.0,760.0
24.344429,792.7733,370.3234,761.80817,18.0,792.0,358.0,764.0
-2.1009884,796.71783,374.27798,761.05676,17.0,796.0,354.0,759.0
22.664368,795.0438,368.37607,760.98004,18.0,792.0,354.0,761.0
12.057041,796.11096,379.46976,760.9317,16.0,796.0,353.0,762.0
21.95413,793.2101,366.14145,762.02527,18.0,792.0,353.0,766.0
18.045773,795.948,366.27594,762.4155,17.0,795.0,352.0,761.0
36.68519,794.7864,367.43842,761.16125,18.0,792.0,354.0,760.0
21.579401,795.6411,365.12863,761.7726,16.0,796.0,351.0,760.0
23.724958,794.55304,370.82077,760.74725,18.0,791.0,353.0,762.0
32.75388,798.2084,370.8995,762.213,17.0,796.0,349.0,762.0
29.328022,795.62195,368.60208,760.8499,18.0,792.0,353.0,761.0
21.28813,797.5497,377.83643,761.33765,16.0,796.0,343.0,760.0
17.0404,795.3338,374.85596,761.4514,18.0,789.0,352.0,760.0
7.8834867,795.993,373.3473,762.2601,17.0,796.0,346.0,766.0
26.674444,797.10345,378.72287,761.1406,18.0,792.0,354.0,761.0
-2.0084515,796.95135,365.941,762.1505,17.0,795.0,350.0,761.0
17.81731,795.0313,373.18097,760.69446,18.0,791.0,354.0,757.0
20.964825,796.7679,367.16846,761.5558,17.0,796.0,350.0,761.0
15.540577,795.4004,366.39343,761.8101,18.0,791.0,350.0,762.0
4.28815,797.28094,372.78857,761.4899,17.0,795.0,348.0,762.0
38.98696,796.22675,375.40582,760.7046,18.0,791.0,351.0,761.0
22.76601,796.9179,371.93274,761.32056,16.0,796.0,349.0,762.0
25.822361,795.30914,369.352,761.5106,18.0,791.0,350.0,761.0
24.099012,797.2459,362.0107,762.6671,17.0,796.0,347.0,762.0
28.006351,795.5495,374.56882,761.0299,18.0,789.0,347.0,761.0
8.5674,796.0148,379.63495,761.0041,17.0,795.0,350.0,764.0
40.272045,796.04193,366.96585,761.28845,18.0,788.0,350.0,763.0
17.831297,796.913,365.92493,761.67865,17.0,796.0,347.0,761.0
14.902827,794.4858,369.04095,761.55524,18.0,792.0,348.0,761.0
17.489132,797.6483,367.7281,762.7596,17.0,796.0,342.0,763.0
36.582973,797.3731,373.3675,761.0342,18.0,794.0,347.0,761.0
11.1229725,796.22644,373.57553,761.8458,17.0,796.0,348.0,760.0
40.862984,794.7388,362.21872,763.23846,18.0,792.0,347.0,761.0
33.261276,798.5606,367.99136,762.3654,17.0,795.0,348.0,765.0
35.843338,794.39984,362.0311,762.4654,18.0,795.0,351.0,760.0
35.54125,797.82837,374.61832,762.0097,17.0,795.0,347.0,767.0
28.08536,796.4374,372.05045,761.39386,18.0,786.0,351.0,760.0
25.515545,796.3308,367.16306,762.45386,17.0,796.0,348.0,759.0
37.610474,795.71906,367.11383,761.3567,18.0,792.0,347.0,761.0
14.903917,798.6097,377.25284,761.7456,17.0,795.0,348.0,760.0
30.456955,796.1562,368.66678,762.9613,18.0,791.0,348.0,761.0
14.683633,799.29846,373.40408,761.7178,17.0,796.0,345.0,766.0
33.30454,795.81494,364.66504,762.5703,18.0,792.0,348.0,761.0
22.75142,797.7455,377.03537,761.82544,16.0,796.0,349.0,760.0
39.496933,797.0564,373.88135,761.12445,18.0,791.0,347.0,761.0
6.0696,796.6208,368.41528,762.1084,17.0,795.0,350.0,761.0
18.883722,793.33057,360.89557,762.5359,18.0,792.0,352.0,762.0
27.250296,795.8789,362.85712,762.8586,16.0,796.0,348.0,764.0
16.527643,795.4054,371.0501,760.6043,18.0,792.0,352.0,762.0
45.369293,796.59106,372.15274,762.16583,17.0,795.0,350.0,762.0
26.626633,797.9164,369.85266,761.8793,18.0,794.0,352.0,762.0
8.1428385,798.97375,379.19833,761.03217,17.0,796.0,349.0,762.0
15.164007,796.26135,370.79172,761.52966,18.0,794.0,354.0,761.0
33.78971,797.4479,371.87036,761.7187,16.0,796.0,355.0,759.0
30.920849,796.09674,370.9718,760.9571,18.0,792.0,350.0,761.0
33.946266,796.8896,364.3617,761.93036,17.0,796.0,350.0,760.0
21.973871,796.5577,377.9973,760.60535,18.0,792.0,354.0,761.0
6.491399,792.8555,365.34607,762.42413,17.0,796.0,351.0,759.0
28.090866,795.03,359.67783,762.6289,18.0,792.0,354.0,766.0
23.775072,796.32916,369.79163,761.4753,17.0,796.0,352.0,762.0
38.601875,796.71594,364.32196,762.33954,18.0,791.0,355.0,761.0
31.890484,795.0715,370.74442,762.05206,17.0,796.0,352.0,760.0
36.70872,794.4185,369.11636,762.50446,18.0,791.0,350.0,765.0
25.266554,799.3296,379.56625,761.4275,17.0,796.0,354.0,762.0
9.679407,794.1742,373.6605,762.16724,18.0,791.0,355.0,761.0
20.725391,796.4705,375.81708,763.0474,17.0,795.0,359.0,761.0
17.145979,794.81244,371.42496,761.3485,18.0,790.0,354.0,765.0
14.155865,795.4315,371.41772,761.8907,16.0,796.0,353.0,761.0
24.183167,794.4043,376.07028,761.0967,18.0,791.0,357.0,760.0
6.019663,795.3203,370.31375,761.32404,17.0,796.0,349.0,756.0
38.25095,796.8679,364.77283,763.7255,18.0,790.0,354.0,763.0
11.926472,793.67566,366.79153,762.27795,17.0,795.0,355.0,757.0
14.359216,795.329,372.36993,762.6429,18.0,791.0,356.0,763.0
10.334288,795.7155,360.33902,761.97327,17.0,795.0,357.0,761.0
33.42689,794.97095,361.16528,763.09576,18.0,790.0,353.0,763.0
2.2183914,796.4721,375.2347,761.63116,17.0,795.0,358.0,762.0
43.49299,794.976,369.81302,761.6613,18.0,791.0,359.0,761.0
18.632994,795.35046,365.61832,763.17804,16.0,796.0,357.0,761.0
29.444239,795.0749,360.72394,762.78784,18.0,789.0,355.0,765.0
16.106659,796.95514,360.5196,762.75256,17.0,796.0,360.0,755.0
22.915144,792.885,369.15176,761.499,18.0,791.0,361.0,761.0
15.300355,797.4428,363.66565,762.0434,16.0,796.0,355.0,764.0
14.667568,794.1631,370.2277,762.0509,18.0,796.0,361.0,761.0
12.420624,796.82623,369.71698,762.1941,17.0,796.0,362.0,756.0
23.109343,795.6097,364.6059,762.69965,18.0,789.0,362.0,761.0
32.581055,799.071,376.8884,761.1421,17.0,796.0,360.0,760.0
12.440364,793.5313,366.71033,762.2349,18.0,792.0,361.0,761.0
19.338259,797.2033,374.43085,761.6945,17.0,795.0,369.0,764.0
45.985237,796.0472,367.77832,761.7855,18.0,792.0,361.0,761.0
18.664232,796.98456,373.94888,762.31305,17.0,796.0,366.0,758.0
26.293516,795.81696,374.46057,760.94226,18.0,790.0,364.0,763.0
20.511244,800.3475,377.51074,763.01776,17.0,795.0,366.0,765.0
33.504894,795.29236,361.72363,761.9198,18.0,788.0,363.0,761.0
12.796928,796.9036,372.23233,762.3666,17.0,796.0,365.0,762.0
38.71571,797.1966,369.64154,761.37573,18.0,788.0,367.0,758.0
21.951614,796.77606,370.0718,763.1005,17.0,796.0,366.0,760.0
31.747837,795.68896,372.42343,760.803,17.0,792.0,364.0,762.0
27.529488,795.2732,363.94952,762.554,17.0,796.0,367.0,761.0
34.37285,795.8331,371.16968,762.5089,18.0,789.0,369.0,760.0
29.037992,798.97546,374.37354,762.8615,368.0,844.0,368.0,762.0
30.090553,795.10376,368.71823,762.4532,18.0,789.0,369.0,761.0
12.809042,797.6288,364.97955,762.66095,16.0,796.0,369.0,761.0
30.035858,796.0945,372.3125,761.16644,18.0,791.0,371.0,766.0
17.402245,796.19324,373.3728,762.4079,17.0,795.0,369.0,762.0
39.20832,796.3511,368.9586,761.652,18.0,792.0,375.0,761.0
16.675663,796.50214,372.42148,761.58905,17.0,795.0,369.0,761.0
27.265388,795.4963,379.06024,761.8514,18.0,792.0,372.0,766.0
21.433289,799.2517,369.22302,761.9425,17.0,796.0,370.0,762.0
20.456223,794.60345,368.06058,760.951,18.0,791.0,373.0,762.0
17.63804,797.51013,371.93536,761.76587,17.0,796.0,370.0,760.0
25.409042,794.31573,369.04034,761.0483,18.0,792.0,373.0,760.0
29.470016,796.5512,365.17493,762.4876,18.0,796.0,373.0,762.0
39.003586,794.96765,360.43008,762.96094,18.0,795.0,374.0,763.0
15.641008,797.6152,367.99146,762.6646,17.0,796.0,371.0,757.0
5.149536,793.80115,371.29465,761.15967,18.0,789.0,377.0,763.0
7.6013966,797.1043,367.42062,762.39856,17.0,796.0,374.0,765.0
15.978235,793.75745,365.83694,761.6644,18.0,793.0,373.0,762.0
17.512455,797.5301,368.53848,762.6137,17.0,796.0,374.0,761.0
39.392227,797.19666,370.3959,761.6211,18.0,792.0,378.0,765.0
24.257074,796.1541,367.29025,762.6484,17.0,796.0,375.0,761.0
20.082142,795.1616,368.26486,762.18085,18.0,792.0,376.0,764.0
36.75067,798.7818,370.9669,762.25934,17.0,796.0,375.0,757.0
23.891903,794.3727,363.30685,762.59283,17.0,792.0,375.0,764.0
18.144508,799.3264,372.9563,762.6051,17.0,796.0,375.0,761.0
29.29623,796.6523,368.88077,762.43945,18.0,791.0,377.0,760.0
20.184021,797.7708,372.5921,762.7256,17.0,796.0,375.0,761.0
14.483658,794.3989,367.39694,761.9693,17.0,793.0,376.0,764.0
11.303585,796.8269,367.27634,762.4256,17.0,796.0,374.0,765.0
28.426895,794.55585,365.84125,762.5107,18.0,793.0,377.0,762.0
34.19551,798.46564,373.32864,761.7285,17.0,796.0,376.0,757.0
14.982011,800.76935,373.333,762.2762,17.0,793.0,377.0,763.0
36.78192,798.55536,368.25433,761.03796,16.0,796.0,377.0,761.0
26.69055,796.64636,370.20932,762.1412,18.0,793.0,376.0,762.0
10.4030695,798.00195,371.4748,761.891,17.0,796.0,376.0,766.0
24.484598,795.7878,369.3553,761.506,17.0,788.0,372.0,767.0
12.6453285,797.0938,373.40952,761.9328,17.0,796.0,372.0,765.0
46.07028,795.7321,371.0737,761.7636,18.0,793.0,376.0,763.0
26.451485,797.3716,360.18393,762.9244,17.0,795.0,375.0,755.0
31.53643,793.65765,367.32205,762.11646,17.0,786.0,376.0,762.0
14.108877,799.41266,375.93024,761.55774,17.0,796.0,379.0,753.0
29.686071,794.8607,368.3205,762.1009,17.0,793.0,376.0,761.0
30.80244,797.6111,371.1695,762.80493,17.0,796.0,376.0,755.0
38.301716,795.3965,363.09283,762.17737,18.0,793.0,376.0,761.0
29.272064,798.6153,373.27783,762.4995,17.0,796.0,376.0,765.0
17.37204,795.85315,371.97308,762.58124,18.0,793.0,373.0,766.0
19.935492,799.57263,380.70322,762.0041,17.0,796.0,376.0,756.0
21.07706,795.2275,363.0775,763.08777,18.0,794.0,377.0,761.0
19.001106,796.62103,367.24683,762.9631,16.0,796.0,374.0,756.0
31.19017,797.8997,371.43356,762.218,18.0,794.0,377.0,763.0
19.029066,796.68604,371.6538,761.9042,16.0,796.0,380.0,765.0
29.211918,798.30066,372.67316,761.96985,18.0,796.0,375.0,753.0
36.631165,798.11554,370.6493,761.89136,17.0,796.0,376.0,762.0
8.630764,795.9776,367.54782,761.5459,18.0,792.0,373.0,761.0
10.719874,797.35016,373.19656,761.83765,16.0,796.0,375.0,763.0
11.071812,797.0241,373.4491,761.54504,18.0,792.0,380.0,767.0
44.121357,796.7532,373.1882,761.3419,17.0,796.0,376.0,765.0
24.242191,796.20776,368.09763,761.80426,17.0,790.0,373.0,763.0
25.2664,796.88525,370.35876,760.6488,17.0,796.0,380.0,762.0
30.424686,795.2464,368.59222,761.0447,18.0,792.0,376.0,762.0
14.371962,795.5733,356.40112,762.21545,17.0,796.0,375.0,757.0
30.294619,795.73047,363.37042,760.81757,18.0,793.0,372.0,760.0
28.508411,796.1795,356.52417,761.90643,17.0,795.0,375.0,761.0
32.861305,795.42834,365.82568,760.9573,18.0,794.0,372.0,760.0
13.569719,795.7292,362.9164,762.04333,17.0,795.0,374.0,762.0
39.319603,794.2672,358.1193,762.3354,18.0,790.0,373.0,767.0
11.401235,796.38617,370.81476,760.08356,17.0,796.0,371.0,763.0
31.065094,795.2702,361.2707,760.94977,18.0,793.0,370.0,760.0
19.380445,796.7451,366.60928,761.3231,17.0,796.0,373.0,762.0
29.425947,793.96967,369.6719,761.40955,18.0,794.0,374.0,762.0
11.277556,797.85846,363.9578,761.0972,17.0,796.0,378.0,765.0
38.417225,794.4548,357.69928,760.81067,18.0,794.0,376.0,762.0
16.36605,797.31354,361.17755,761.98126,17.0,796.0,371.0,757.0
29.302624,793.5367,361.3087,761.28253,18.0,794.0,369.0,769.0
27.950123,798.5721,359.15082,763.06934,17.0,795.0,371.0,761.0
33.79619,794.62225,363.28467,760.43,18.0,794.0,371.0,763.0
15.463967,797.72296,362.45654,761.4246,17.0,796.0,372.0,761.0
37.120186,795.5194,361.6644,761.32855,18.0,794.0,371.0,762.0
22.604631,796.6726,361.06158,761.91425,16.0,796.0,368.0,760.0
40.140053,795.8989,365.50003,761.0021,18.0,793.0,370.0,763.0
19.345465,798.609,366.01068,761.3551,17.0,796.0,368.0,756.0
28.038353,794.78094,361.12155,760.88293,18.0,795.0,369.0,763.0
1.0857086,795.26227,365.7626,760.7098,17.0,796.0,369.0,762.0
16.043669,794.05304,365.46933,760.9206,18.0,793.0,364.0,761.0
9.939947,796.8679,369.8536,761.85834,17.0,796.0,372.0,761.0
33.70604,793.975,359.3173,760.6939,18.0,793.0,368.0,763.0
24.370096,797.52484,365.4008,762.03394,17.0,796.0,367.0,762.0
33.559452,794.2522,360.569,760.4672,18.0,793.0,370.0,763.0
21.457102,797.1983,360.37576,761.3814,17.0,795.0,372.0,761.0
38.08635,794.845,360.00455,761.65216,18.0,794.0,366.0,761.0
33.84686,799.2776,363.24826,762.56006,17.0,795.0,366.0,765.0
45.055756,795.5161,363.72296,760.5144,17.0,794.0,362.0,759.0
11.417388,795.0167,359.67157,762.6817,17.0,796.0,365.0,762.0
27.800276,793.71643,359.67676,761.6427,18.0,793.0,370.0,761.0
33.916824,796.4932,361.14954,760.72174,17.0,795.0,366.0,761.0
35.22789,794.47943,363.47192,760.84424,18.0,793.0,365.0,764.0
29.42678,797.1205,361.0327,761.0089,363.0,840.0,362.0,755.0
20.485647,794.2554,367.0963,761.3903,18.0,793.0,363.0,765.0
34.48738,796.3513,364.20303,761.90875,17.0,796.0,364.0,766.0
38.433815,796.21716,367.29602,761.2217,18.0,793.0,364.0,762.0
27.181973,795.003,362.4171,761.6341,17.0,796.0,356.0,764.0
21.784782,793.3933,361.75943,761.8688,18.0,795.0,362.0,764.0
20.904736,797.22345,366.92548,762.1215,17.0,796.0,356.0,764.0
33.283264,794.6334,365.7861,761.01746,18.0,794.0,366.0,763.0
27.705168,797.0267,360.07974,762.5188,17.0,795.0,357.0,755.0
19.47997,795.4196,365.40192,761.1769,18.0,794.0,361.0,763.0
18.423374,796.957,370.63232,761.47107,17.0,796.0,364.0,756.0
44.300488,795.9191,363.29935,761.4659,18.0,794.0,361.0,761.0
15.882298,798.67236,363.88693,762.0123,17.0,796.0,360.0,770.0
34.556473,796.0771,362.5052,761.96027,18.0,794.0,360.0,763.0
15.580334,795.50323,358.72253,762.4243,16.0,796.0,354.0,758.0
19.652393,795.0477,361.84738,761.9635,18.0,793.0,359.0,761.0
30.41389,796.5437,364.6104,761.8793,17.0,796.0,350.0,758.0
26.722353,796.2232,372.2517,760.3412,18.0,794.0,358.0,762.0
8.499351,795.922,361.95352,761.4356,17.0,795.0,360.0,761.0
9.325045,797.14746,363.29703,761.9106,18.0,794.0,358.0,761.0
23.413956,795.6079,356.04102,762.74664,17.0,796.0,358.0,756.0
15.897631,795.7748,362.74652,759.8553,18.0,793.0,357.0,764.0
18.039658,794.6882,363.85703,762.0832,17.0,796.0,362.0,764.0
46.753605,798.49524,360.7414,762.101,18.0,794.0,356.0,762.0
5.8071833,795.8189,362.37665,761.72156,17.0,795.0,354.0,756.0
9.494795,794.8498,364.19464,761.7137,18.0,790.0,357.0,762.0
27.668644,795.7451,360.1,762.18225,16.0,795.0,356.0,763.0
37.559837,796.38245,364.39008,761.0095,18.0,792.0,355.0,761.0
15.094624,795.01465,360.55588,762.24475,16.0,796.0,356.0,765.0
21.502174,796.1375,364.37958,760.98724,18.0,792.0,355.0,761.0
10.687212,793.9368,359.27002,761.35486,17.0,796.0,355.0,756.0
24.21445,797.04895,369.20865,761.7427,18.0,794.0,356.0,765.0
14.924469,796.4429,359.418,762.10016,17.0,794.0,354.0,763.0
25.668213,796.34546,365.41193,760.7886,18.0,792.0,354.0,763.0
9.6753235,793.7825,360.19498,762.3543,17.0,795.0,357.0,758.0
27.360466,794.7769,357.73132,762.3827,17.0,793.0,355.0,763.0
11.939219,795.5424,362.4974,761.96313,16.0,796.0,353.0,761.0
13.19267,795.9667,365.70233,761.67163,18.0,793.0,355.0,761.0
10.748727,795.00476,360.3994,761.6895,17.0,796.0,346.0,762.0
32.105534,796.6069,366.03354,761.3091,18.0,791.0,357.0,763.0
30.903065,797.0564,357.5323,761.7588,18.0,795.0,348.0,756.0
16.843327,794.7,358.59766,761.8742,18.0,794.0,354.0,765.0
12.287747,798.2596,361.46988,761.7569,17.0,796.0,357.0,757.0
24.83231,796.02905,361.1997,762.44073,17.0,791.0,353.0,761.0
28.827272,794.87177,360.9178,761.944,17.0,796.0,352.0,762.0
20.107805,795.9265,360.0908,762.64984,18.0,787.0,353.0,761.0
31.307594,796.0748,361.3526,761.1479,16.0,795.0,353.0,762.0
24.722265,794.30597,357.6223,762.2787,18.0,792.0,353.0,761.0
13.456269,796.6612,357.081,762.9832,17.0,796.0,352.0,762.0
28.303345,794.01984,355.8009,762.34143,17.0,791.0,353.0,763.0
5.3087044,795.1344,363.40305,762.0753,16.0,795.0,353.0,762.0
23.620106,794.02264,363.07687,762.1034,18.0,792.0,353.0,761.0
22.069853,795.45667,362.12204,761.59393,17.0,796.0,348.0,757.0
30.779963,794.7616,369.85834,760.6086,18.0,791.0,353.0,761.0
2.9300804,796.50024,364.13367,762.0351,17.0,796.0,353.0,761.0
24.09461,794.72205,362.37854,762.34143,18.0,786.0,353.0,763.0
14.514672,796.0912,365.36307,761.8194,17.0,796.0,351.0,762.0
19.074343,795.1035,359.12418,762.03204,18.0,792.0,353.0,761.0
13.060099,796.1859,367.8611,760.6889,17.0,796.0,351.0,761.0
6.2229595,795.46344,359.95633,763.06,18.0,794.0,353.0,761.0
19.041761,794.96606,357.50986,763.03265,17.0,796.0,352.0,761.0
35.26238,796.00037,367.79858,761.87134,18.0,791.0,351.0,763.0
33.01846,796.86255,360.09375,762.5563,17.0,796.0,353.0,762.0
42.479866,796.62427,369.63925,760.5297,18.0,796.0,353.0,761.0
13.002884,796.01984,363.6271,761.8912,17.0,796.0,353.0,761.0
18.72191,795.2979,358.9064,761.6483,17.0,792.0,354.0,762.0
15.998112,795.6555,360.79047,762.8068,16.0,795.0,354.0,762.0
28.670616,797.11725,364.48248,761.06287,18.0,792.0,355.0,761.0
15.033176,796.0628,360.55426,762.507,17.0,796.0,356.0,766.0
30.97267,794.73016,362.05566,760.50287,18.0,795.0,355.0,761.0
29.680405,796.2235,358.9945,762.41504,17.0,796.0,354.0,762.0
16.58909,793.7171,362.70102,762.3875,18.0,794.0,359.0,763.0
17.80288,795.7813,362.2993,761.33636,17.0,796.0,357.0,760.0
27.45611,794.97546,356.25323,762.6963,18.0,795.0,355.0,762.0
21.888157,798.6997,363.39694,761.3218,17.0,796.0,353.0,761.0
34.039223,797.1341,365.2411,761.2834,18.0,793.0,356.0,762.0
17.718925,795.31445,362.10434,761.54785,17.0,796.0,349.0,763.0
17.978004,794.4604,361.48123,761.88776,18.0,796.0,355.0,762.0
45.781864,797.5181,368.92102,761.31525,17.0,796.0,355.0,762.0
12.432211,795.0744,361.94095,761.13,18.0,793.0,356.0,762.0
17.6451,799.9056,370.36923,761.5062,16.0,796.0,359.0,759.0
30.283588,795.11676,361.51877,762.3528,18.0,790.0,359.0,760.0
29.382915,800.4352,372.0083,762.48047,17.0,796.0,355.0,756.0
33.33618,793.94574,358.92554,761.35846,18.0,794.0,357.0,761.0
23.589613,795.8041,358.97522,762.4866,17.0,796.0,357.0,762.0
30.349684,792.9313,355.44382,762.90717,18.0,793.0,357.0,761.0
36.857307,798.53735,361.72562,762.7499,17.0,796.0,356.0,762.0
12.806667,794.75323,357.9926,760.7979,18.0,792.0,361.0,762.0
15.615932,795.79675,370.5122,762.109,17.0,795.0,358.0,755.0
32.270416,795.7168,365.12027,761.7068,18.0,795.0,358.0,761.0
20.246506,796.3537,358.2759,762.4278,17.0,796.0,358.0,758.0
11.575271,793.9143,359.56067,761.764,17.0,794.0,358.0,761.0
10.616417,795.86566,358.08554,762.7931,17.0,796.0,352.0,756.0
26.624926,795.4072,362.9588,761.1945,18.0,794.0,361.0,765.0
24.906376,797.1093,361.75803,762.6346,17.0,795.0,359.0,757.0
26.686512,794.4188,356.14426,762.2196,18.0,793.0,361.0,762.0
17.855087,797.158,361.85065,762.8588,17.0,795.0,359.0,754.0
27.737137,795.32574,361.01694,761.7164,18.0,793.0,361.0,761.0
28.837502,797.3902,360.98505,762.64374,17.0,795.0,360.0,765.0
32.216843,796.059,369.55066,760.94336,18.0,797.0,361.0,761.0
23.07832,799.4043,364.73425,761.2978,16.0,796.0,358.0,755.0
18.17459,793.8918,358.4403,762.5086,18.0,792.0,361.0,762.0
23.171225,797.19104,359.68414,762.15564,17.0,796.0,363.0,761.0
8.547975,796.9049,364.7221,761.0321,18.0,796.0,362.0,761.0
20.421192,799.3113,365.01596,761.6393,16.0,795.0,355.0,764.0
19.282326,795.32623,359.68625,761.7035,18.0,795.0,363.0,761.0
12.91917,797.8268,368.7442,761.974,17.0,796.0,357.0,764.0
